,data,target
268,"pedroia's lengthy at-bat vs. weaver sparks red sox past angels dustin pedroia just wouldn't give in. facing the top pitcher in the american league, he kept fouling off pitch after pitch. http://rssfeeds.usatoday.com/~r/usatodaycomsports-topstories/~3/1z_i_yn2dig/2011-05-02-red-sox-angels_n.htm",0
269,"olympic enthusiasm for 2012 games lagging a bit in london unveiled with great fanfare earlier this month, the giant olympic rings hanging in the international train station here are meant to symbolize ... http://rssfeeds.usatoday.com/~r/usatodaycomsports-topstories/~3/lcf062wmeg4/2011-03-15-london-2012-olympics-enthusiasm-lagging_n.htm",0
270,"savage attack on giants fan stirs emotions, debate in l.a. bryan stow was supposed to be in the stands at at&amp;t park in san francisco when his beloved giants raised their world series banner. http://rssfeeds.usatoday.com/~r/usatodaycomsports-topstories/~3/mhwpi0ypfoo/2011-04-10-giants-fan-attack-stow-dodgers_n.htm",0
271,"a tough task for illinois the morris twins from kansas present a problem for illinois, physically and psychologically. http://feeds1.nytimes.com/~r/nyt/rss/sports/~3/hv6hv92sdqu/",0
272,canucks beat bruins to trigger olympic size party raffi torres scored with 19 seconds to play in regulation and roberto luongo earned the shutout as the vancouver canucks stopped the boston bruins 1-0 to draw first blood in the stanley cup finals on wednesday. http://feeds.reuters.com/~r/reuters/sportsnews/~3/1dihmkapyro/us-nhl-stanley-idustre7510eq20110602,0
273,"cricket: for 2 cricket legends, a chance at lasting glory the world cup final will produce the perfect ending for either india batsman sachin tendulkar or sri lanka spin bowler muttiah muralitharan. http://feeds1.nytimes.com/~r/nyt/rss/sports/~3/grfk-bgqgja/01iht-cricket01.html",0
274,video: what upsets are in store for the ncaa tourney's west regional? 's reid cherner and tim gardner are back to break down the ncaa tournament's west regional. http://rssfeeds.usatoday.com/~r/usatodaycomsports-topstories/~3/xhaxfaexlho/1,0
275,"concacaf majority suspend acting president the split in concacaf took another twist on saturday when acting president lisle austin was temporarily suspended for 'possible violations' of its statutes but declared the move against him ""illegal."" http://feeds.reuters.com/~r/reuters/sportsnews/~3/wr1m3sunkkw/us-soccer-concacaf-idustre75328v20110604",0
276,ohio state coach jim tressel requests five-game suspension ohio state coach jim tressel announced thursday he will accept a five-game suspension for a major ncaa violation he committed. http://rssfeeds.usatoday.com/~r/usatodaycomsports-topstories/~3/o_8rnvniaq0/1,0
277,kyle phillips' first career home run lifts padres past braves pinch-hitter kyle phillips broke a 2-all tie in the 10th inning with his first career home run and the san diego padres beat the atlanta braves ... http://rssfeeds.usatoday.com/~r/usatodaycomsports-topstories/~3/hrbvbryfuui/2011-05-30-padres-braves_n.htm,0
278,ncaa to look at san diego case after fbi case is complete the ncaa plans to conduct its own investigation into an alleged gambling ring at the university of san diego but will wait until the fbi completes ... http://rssfeeds.usatoday.com/~r/usatodaycomsports-topstories/~3/gvju9w7o1d4/2011-04-12-ncaa-san-diego-sports-bribery_n.htm,0
279,fiesta bowl fined $1 million but can stay in b.c.s. the decision followed a finding in march that bowl employees made potentially illegal contributions to politicians and spent lavishly on personal expenses. http://feeds1.nytimes.com/~r/nyt/rss/sports/~3/23uucjldmwm/fiesta-bowl-fined-one-million-dollars.html,0
280,short-handed purdue ready to prove it can still make a run purdue starting guard ryne smith said thursday he has recovered from a mild concussion and will play today in his team's second-round game of ... http://rssfeeds.usatoday.com/~r/usatodaycomsports-topstories/~3/4uvnn14dnea/2011-03-17-purdue-johnson-barlow-smith_n.htm,0
281,"dodgers add ninth-inning meltdown to tumultuous day nowhere in tom schieffer's bio does it mention closing games or catching a baseball. so, hope among dodgers fans must be muted that their newly ... http://rssfeeds.usatoday.com/~r/usatodaycomsports-topstories/~3/-7wn8lms4pc/1",0
282,"the lightning returns to roloson coach guy boucher said the 41-year-old dwayne roloson is 'the guy that took us here,' so he will be in net for game 6 when the lightning try to even the best-of-seven series against the bruins. http://feeds1.nytimes.com/~r/nyt/rss/sports/~3/oejvvxxss_8/lightning-returns-to-roloson-with-season-on-the-line.html",0
283,"grizzlies 101, spurs 98: grizzlies stun no. 1 spurs for first playoff win zach randolph scored 25 points, including 9 in the fourth quarter, as he led the memphis grizzlies to their first playoff victory in franchise history. http://feeds1.nytimes.com/~r/nyt/rss/sports/~3/gp7jmdiulh4/ap-bkn-grizzlies-spurs.html",0
284,"after magic run to third national title, what's in store in storrs? kemba walker will leave connecticut with a degree in sociology on may 8, his 21st birthday. there's no turning back for the junior who scored ... http://rssfeeds.usatoday.com/~r/usatodaycomsports-topstories/~3/arm_ck_dgrc/2011-04-05-connecticut-calhoun-lamb-ncaa-title_n.htm",0
285,"east: west virginia 84, clemson 76: west virginia advances past sleepy clemson the mountaineers struggled in the first half, but eventually gained control against the tigers, who were coming off an opening round game tuesday. http://feeds1.nytimes.com/~r/nyt/rss/sports/~3/zrjozlelyzc/18wvu.html",0
286,"blue jays' drabek takes no-hitter into 6th, wins first ml game kyle drabek pitched seven innings of one-hit ball to earn first major league win, jose molina and jayson nix hit solo home runs and the toronto ... http://rssfeeds.usatoday.com/~r/usatodaycomsports-topstories/~3/arpmc1ahuxk/2011-04-02-twins-bluejays_n.htm",0
287,"jackson says goodbye to lakers; bryant refutes demise los angeles lakers superstar kobe bryant acknowledged problems in being swept by the dallas mavericks, but looks forward to finally getting healthy ... http://rssfeeds.usatoday.com/~r/usatodaycomsports-topstories/~3/zzgvp5xfbje/2011-05-11-kobebryant_n.htm",0
288,"n.f.l. draft: kyle rudolph, second-ranked tight end kyle rudolph reminds me of jason witten because he's a big, physical player who imposes his will as a blocker and ball carrier, but he's also savvy and nimble as a receiver and route runner. http://feeds1.nytimes.com/~r/nyt/rss/sports/~3/nl5ljdvybpm/",0
289,texas a&amp;m shocks no. 1 seed stanford for women's title berth texas a&amp;m has upset its second consecutive top-seeded team in the ncaa tournament and is heading to its first national championship game ... http://rssfeeds.usatoday.com/~r/usatodaycomsports-topstories/~3/3te_vzfmzv0/2011-04-03-texas-am-stanford_n.htm,0
290,champion won't pay out rashard mendenhall's contract the news keeps getting worse for pittsburgh steelers running back rashard mendenhall. http://rssfeeds.usatoday.com/~r/usatodaycomsports-topstories/~3/r0euwuqcj4s/1,0
291,"brett favre: staying retired,' done with football' former nfl quarterback brett favre says he has no intention of coming out of retirement. http://feeds1.nytimes.com/~r/nyt/rss/sports/~3/pntl5gq0cgq/ap-fbn-brett-favre.html",0
292,first pitch: it's not business as usual for winless red sox how bad has it gotten for the boston red sox? http://rssfeeds.usatoday.com/~r/usatodaycomsports-topstories/~3/wwyfaxpqoqk/1,0
293,"reimposed lockout creates unusual times for nfl teams usually there's a mad scramble after the nfl draft as teams pursue undrafted rookie free agents, prepare for minicamp and weigh the second wave ... http://rssfeeds.usatoday.com/~r/usatodaycomsports-topstories/~3/zbnuq-_qapo/1",0
294,"valdez hopes pitching 'will never happen again' just like babe ruth, wilson valdez is most comfortable with a bat in his hand. http://rssfeeds.usatoday.com/~r/usatodaycomsports-topstories/~3/khvsdbwnmok/1",0
295,"west: arizona 70, texas 69: at end, arizona hits shots that count derrick williams's 3-point play with 9.6 seconds left sent the no. 5 wildcats past the no. 4 longhorns after texas' last-second scramble to the basket came up short. http://feeds1.nytimes.com/~r/nyt/rss/sports/~3/h4vitfibess/21texas.html",0
296,"nfl: teams will work under status quo for now, despite ruling the nfl instructed teams they shoulder would maintain status quo on football operations despite a second order from a federal judge on wednesday ... http://rssfeeds.usatoday.com/~r/usatodaycomsports-topstories/~3/ymwudiwqlae/1",0
297,"nadal reaches final at monte carlo masters for seventh year in a row six-time defending champion rafael nadal beat andy murray 6-4, 2-6, 6-1 in a thrilling match to reach the monte carlo masters final on satur ... http://rssfeeds.usatoday.com/~r/usatodaycomsports-topstories/~3/grtttblfohe/2011-04-16-monte-carlo-masters_n.htm",0
298,"playoff insider: wade, james share memories of shaq miami heat guard dwyane wade and forward lebron james both played with center shaquille o'neal, who announced wednesday he will retire from the ... http://rssfeeds.usatoday.com/~r/usatodaycomsports-topstories/~3/wxzimsfur0c/2011-06-02-playoff-insider_n.htm",0
299,"judge recommends mediation as nfl, players plead their case -- u.s. district court judge susan richard nelson, listening to arguments for nearly five hours wednesday in the nfl labor dispute, encouraged ... http://rssfeeds.usatoday.com/~r/usatodaycomsports-topstories/~3/atz5b7qjcu8/1",0
300,"uconn completes relentless marathon run and on the night of the 28th day, the connecticut huskies could finally rest, with confetti in their hair and a national championship trophy ... http://rssfeeds.usatoday.com/~r/usatodaycomsports-topstories/~3/3jdctpiqs0c/2011-04-04-uconn-marathon-run_n.htm",0
301,"the rail: goldikova, racing's grande dame, returns on sunday goldikova, the grande dame of worldwide thoroughbred racing, is set to make her seasonal reappearance on sunday in the group 1 prix d'ispahan at longchamp. http://feeds1.nytimes.com/~r/nyt/rss/sports/~3/utxexv7gsrk/",0
302,freshman terrence jones returning to kentucky freshman star terrence jones is sticking around his old kentucky home. the 6-foot-8 forward announced via twitter on saturday that he was taking ... http://rssfeeds.usatoday.com/~r/usatodaycomsports-topstories/~3/hm_7mfrhlb8/2011-05-07-kentucky-terrence-jones_n.htm,0
303,france's blanc heard by investigators france coach laurent blanc was interviewed on monday by the french football federation (fff) and the sports ministry as part of an investigation into a racism row that has plunged the game into turmoil. http://feeds.reuters.com/~r/reuters/sportsnews/~3/tzpnwuvovly/us-soccer-france-blanc-idustre74838f20110509,0
304,notre dame dances into the final four dancing a jig at the free-throw circle is a tradition for the irish players. and now they will do it in the national semifinals. http://feeds1.nytimes.com/~r/nyt/rss/sports/~3/4phcvhetay4/30irish.html,0
305,"soccer leader wins vote, immune to scandal world soccer's governing body has been dogged by charges of corruption during sepp blatter's 13-year tenure. http://feeds1.nytimes.com/~r/nyt/rss/sports/~3/hyk693rauru/fifa-elections.html",0
306,"after benching, a king of memphis regains his form fans were outraged when memphis's joe jackson, a hometown favorite, was benched. http://feeds1.nytimes.com/~r/nyt/rss/sports/~3/fqtrwxhqzte/18jackson.html",0
307,roundup: durant and cook lift thunder to victory kevin durant scored 19 points as oklahoma city followed its triple-overtime triumph with a 99-72 blowout of memphis. http://feeds1.nytimes.com/~r/nyt/rss/sports/~3/uz_yy6ujqnc/nba-playoffs-roundup.html,0
308,mets' medical report general manager sandy alderson updated the status of the mets' many injured players. http://feeds1.nytimes.com/~r/nyt/rss/sports/~3/k1waod1llmy/,0
309,"angels 3, yankees 2: despite nova's solid performance, yankees stumble against angels the yankees' four-game winning streak ended at angel stadium despite an encouraging performance by ivan nova, who overcame a few shaky innings to work into the seventh. http://feeds1.nytimes.com/~r/nyt/rss/sports/~3/mklohpt6zyk/despite-novas-solid-performance-yankees-stumble-against-angels.html",0
310,"global soccer: bluffing ends and play begins in champions league semifinals barcelona's coach, pep guardiola, will take his team into champions league play against real madrid with a defense weakened by injury and illness. http://feeds1.nytimes.com/~r/nyt/rss/sports/~3/bhjdh7vsdhg/26iht-soccer26.html",0
